place_id,name,type,source,lat,lng,ward_number,population,households,area_sqkm,population_density,population_density_proxy,rating,review_count,price_level,has_rating,log_review_count,rating_review_signal,competitors_within_500m,competitors_within_200m,competitors_min_distance,competitors_avg_distance,roads_within_500m,roads_avg_distance,schools_within_500m,schools_within_200m,schools_min_distance,hospitals_within_500m,hospitals_min_distance,bus_stops_within_500m,bus_stops_min_distance,education_points_within_500m,education_points_within_200m,education_students_within_500m,education_intensity_score,accessibility_score,foot_traffic_score,competition_pressure,location_density_score,ward_population_log,road_feature_source,is_operational,computed_schools_within_500m,computed_schools_within_200m,computed_schools_min_distance,computed_hospitals_within_500m,computed_hospitals_within_200m,computed_hospitals_min_distance,computed_bus_stops_within_500m,computed_bus_stops_within_200m,computed_bus_stops_min_distance,computed_competitors_within_500m,computed_competitors_within_200m,computed_competitors_min_distance,computed_competitors_avg_distance,dataset_count_raw_files,combined_at
osm_4772745425,Unknown Cafe,cafe,openstreetmap,27.6884037,85.2702181,,37599.0,8355.0,2.2,14704.0,14.704,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,709.01,6444.39,8.0,1500.0,0.0,0.0,598.91,0.0,671.67,0.0,1266.26,0,0,0,0.0,0.0,5.57125,0.0,7.0963,10.5348,fallback,True,0,0,598.91,0,0,671.67,0,0,1266.26,0,0,709.01,6444.39,8,2026-03-23T08:50:30.648265+00:00
osm_4772746625,Unknown Cafe,cafe,openstreetmap,27.6935201,85.2823501,14.0,47412.0,10536.0,2.1,22577.0,22.577,0.0,0.0,0.0,0,0.0,0.0,4.0,3.0,0.0,130.22,12.0,333.15,12.0,4.0,119.03,4.0,107.85,2.0,168.47,10,4,3341,6.9229,3.61,9.3,3.05,12.24,10.7667,enriched,True,24,9,111.96,8,3,107.85,2,2,64.5,7,2,26.58,5445.59,8,2026-03-23T08:50:30.648265+00:00
osm_4774337221,सम क्याफे,cafe,openstreetmap,27.7134327,85.3111405,26.0,37599.0,8355.0,3.2,11749.0,11.749,0.0,0.0,0.0,0,0.0,0.0,106.0,51.0,0.0,228.92,7.0,393.73,20.0,1.0,165.68,4.0,191.83,0.0,500.0,22,1,10480,10.0015,0.89,10.0,10.0,7.8792,10.5348,enriched,True,44,2,158.76,28,6,148.65,1,0,440.24,102,48,45.0,3996.88,8,2026-03-23T08:50:30.648265+00:00
osm_4784314322,Unknown Cafe,cafe,openstreetmap,27.7204891,85.3564284,6.0,59247.0,13166.0,1.8,32915.0,32.915,0.0,0.0,0.0,0,0.0,0.0,8.0,1.0,0.0,358.26,4.0,346.5,12.0,2.0,184.49,1.0,451.43,3.0,309.04,11,0,4420,5.5288,1.74,6.9,5.59,14.4572,10.9895,enriched,True,23,2,184.49,1,0,451.43,0,0,977.29,7,0,225.75,4949.86,8,2026-03-23T08:50:30.648265+00:00
osm_4785806421,Unknown Cafe,cafe,openstreetmap,27.7056692,85.3257513,30.0,21637.0,4808.0,4.0,5409.0,5.409,0.0,0.0,0.0,0,0.0,0.0,24.0,2.0,0.0,318.4,8.0,444.97,24.0,4.0,41.02,6.0,66.1,2.0,340.23,24,4,19080,12.1713,1.01,10.0,10.0,5.6962,9.9822,enriched,True,57,10,41.02,18,2,66.1,0,0,878.26,23,1,9.37,3583.28,8,2026-03-23T08:50:30.648265+00:00
osm_4787367224,Unknown Cafe,cafe,openstreetmap,27.7325648,85.3442326,,37599.0,8355.0,2.2,14704.0,14.704,0.0,0.0,0.0,0,0.0,0.0,7.0,3.0,81.69,5197.15,8.0,1500.0,9.0,0.0,304.14,11.0,19.41,1.0,115.13,4,0,745,2.7229,2.7,5.57125,2.1,7.9063,10.5348,fallback,True,9,0,304.14,11,8,19.41,1,1,115.13,7,3,81.69,5197.15,8,2026-03-23T08:50:30.648265+00:00
osm_4787717656,Unknown Cafe,cafe,openstreetmap,27.6700363,85.3189878,,37599.0,8355.0,2.2,14704.0,14.704,0.0,0.0,0.0,0,0.0,0.0,16.0,4.0,82.87,4474.17,8.0,1500.0,18.0,2.0,62.63,6.0,306.69,0.0,515.03,0,0,0,0.0,2.4,5.57125,4.8,7.8163,10.5348,fallback,True,18,2,62.63,6,0,306.69,0,0,515.03,16,4,82.87,4474.17,8,2026-03-23T08:50:30.648265+00:00
osm_4787719477,Unknown Cafe,cafe,openstreetmap,27.7366601,85.3481508,,37599.0,8355.0,2.2,14704.0,14.704,0.0,0.0,0.0,0,0.0,0.0,3.0,1.0,35.62,5644.52,8.0,1500.0,8.0,4.0,16.08,8.0,18.09,1.0,477.18,1,0,800,1.6872,2.55,5.57125,0.9,7.8613,10.5348,fallback,True,8,4,16.08,8,3,18.09,1,0,477.18,3,1,35.62,5644.52,8,2026-03-23T08:50:30.648265+00:00
osm_4789454722,Unknown Cafe,cafe,openstreetmap,27.711818,85.3651931,8.0,9738.0,2164.0,2.0,4869.0,4.869,0.0,0.0,0.0,0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,18.0,4.0,0.0,215.08,0.0,500.0,1.0,18.0,4,0,650,2.6957,1.86,4.0,1.14,3.6621,9.1839,enriched,True,8,0,213.16,0,0,942.01,0,0,1919.88,0,0,749.63,5148.03,8,2026-03-23T08:50:30.648265+00:00
osm_4813035322,The Cafe with No Name,cafe,openstreetmap,27.7149427,85.3106301,26.0,37599.0,8355.0,3.2,11749.0,11.749,0.0,0.0,0.0,0,0.0,0.0,104.0,49.0,0.0,227.38,11.0,434.5,16.0,0.0,219.0,5.0,249.82,4.0,445.32,16,1,7910,7.8452,1.04,9.5,10.0,7.7492,10.5348,enriched,True,36,1,176.47,32,4,26.56,0,0,575.75,100,46,18.81,4077.63,8,2026-03-23T08:50:30.648265+00:00
osm_4813039923,भगवान बाहल क्याफे,cafe,openstreetmap,27.7153536,85.3123371,26.0,37599.0,8355.0,3.2,11749.0,11.749,0.0,0.0,0.0,0,0.0,0.0,96.0,39.0,0.0,242.09,10.0,360.6,10.0,1.0,66.05,4.0,285.75,3.0,334.82,10,1,5205,5.6615,2.38,9.0,10.0,7.9762,10.5348,enriched,True,24,2,62.04,28,7,36.15,1,0,497.1,92,37,20.63,4038.59,8,2026-03-23T08:50:30.648265+00:00
osm_4822511321,Unknown Cafe,cafe,openstreetmap,27.6696453,85.3279588,,37599.0,8355.0,2.2,14704.0,14.704,0.0,0.0,0.0,0,0.0,0.0,10.0,3.0,55.11,4473.64,8.0,1500.0,3.0,0.0,398.83,12.0,105.13,0.0,551.52,0,0,0,0.0,1.45,5.57125,3.0,7.5313,10.5348,fallback,True,3,0,398.83,12,2,105.13,0,0,551.52,10,3,55.11,4473.64,8,2026-03-23T08:50:30.648265+00:00
osm_4832161821,Unknown Cafe,cafe,openstreetmap,27.7234946,85.3622495,6.0,59247.0,13166.0,1.8,32915.0,32.915,0.0,0.0,0.0,0,0.0,0.0,38.0,12.0,0.0,237.25,6.0,271.66,14.0,0.0,249.71,4.0,265.98,2.0,280.24,16,1,3674,7.6919,2.55,7.9,10.0,15.0502,10.9895,enriched,True,30,1,116.85,4,0,265.98,0,0,1604.39,36,11,34.03,5408.45,8,2026-03-23T08:50:30.648265+00:00
osm_4832255422,Himalayan Java Coffee,cafe,openstreetmap,27.6771935,85.3169467,,37599.0,8355.0,2.2,14704.0,14.704,0.0,0.0,0.0,0,0.0,0.0,37.0,3.0,90.82,4085.91,8.0,1500.0,8.0,1.0,195.58,27.0,57.26,1.0,431.28,0,0,0,0.0,2.55,5.57125,10.0,7.8613,10.5348,fallback,True,8,1,195.58,27,4,57.26,1,0,431.28,37,3,90.82,4085.91,8,2026-03-23T08:50:30.648265+00:00
osm_4846949123,Unknown Cafe,cafe,openstreetmap,27.7121939,85.3213096,1.0,6225.0,1383.0,1.3,4788.0,4.788,0.0,0.0,0.0,0,0.0,0.0,21.0,1.0,0.0,385.14,24.0,360.46,3.0,0.0,433.55,0.0,500.0,1.0,285.61,5,0,2906,3.345,2.25,1.2,10.0,2.7708,8.7365,enriched,True,10,0,387.59,4,1,141.87,0,0,612.88,19,0,229.7,3754.42,8,2026-03-23T08:50:30.648265+00:00
osm_4853038422,Coffee Ghar,cafe,openstreetmap,27.7156986,85.3082,16.0,85849.0,19077.0,2.4,35770.0,35.77,0.0,0.0,0.0,0,0.0,0.0,88.0,9.0,0.0,339.84,12.0,347.85,17.0,2.0,103.73,5.0,310.11,7.0,279.27,19,2,10060,9.3933,2.99,10.0,10.0,16.9165,11.3604,enriched,True,40,6,103.73,36,3,52.84,0,0,526.23,84,7,57.99,4218.27,8,2026-03-23T08:50:30.648265+00:00
osm_4861158321,Unknown Cafe,cafe,openstreetmap,27.7154107,85.3086912,16.0,85849.0,19077.0,2.4,35770.0,35.77,0.0,0.0,0.0,0,0.0,0.0,95.0,16.0,0.0,309.75,12.0,374.68,18.0,1.0,98.94,5.0,266.3,7.0,332.14,19,2,9910,9.3903,2.38,10.0,10.0,16.7335,11.3604,enriched,True,41,5,71.1,35,3,8.39,0,0,560.57,91,14,23.53,4181.87,8,2026-03-23T08:50:30.648265+00:00
osm_4866405621,Unknown Cafe,cafe,openstreetmap,27.694091,85.319602,11.0,14313.0,3180.0,1.65,8674.0,8.674,0.0,0.0,0.0,0,0.0,0.0,8.0,2.0,0.0,347.17,26.0,349.59,1.0,0.0,221.12,4.0,211.24,3.0,28.35,4,3,4380,4.427,3.22,6.8,5.59,6.3819,9.569,enriched,True,8,4,51.08,9,0,211.24,1,1,163.29,7,1,115.9,3595.85,8,2026-03-23T08:50:30.648265+00:00
osm_4866958021,Unknown Cafe,cafe,openstreetmap,27.6698761,85.3824572,,37599.0,8355.0,2.2,14704.0,14.704,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,386.27,6774.73,8.0,1500.0,0.0,0.0,2613.71,0.0,2927.09,0.0,3931.9,0,0,0,0.0,0.0,5.57125,0.3,7.0963,10.5348,fallback,True,0,0,2613.71,0,0,2927.09,0,0,3931.9,1,0,386.27,6774.73,8,2026-03-23T08:50:30.648265+00:00
osm_4873219223,चाकु बाकु क्याफे,cafe,openstreetmap,27.6898499,85.3353921,10.0,32349.0,7188.0,2.2,14704.0,14.704,0.0,0.0,0.0,0,0.0,0.0,18.0,8.0,0.0,250.56,47.0,258.56,19.0,1.0,70.97,7.0,170.77,3.0,37.02,25,1,9430,11.0304,5.57,10.0,10.0,10.3174,10.3844,enriched,True,50,4,26.86,16,6,19.02,0,0,1327.39,17,7,83.43,3698.63,8,2026-03-23T08:50:30.648265+00:00
osm_4873577004,Citiy Tandoori Fast Food,cafe,openstreetmap,27.666634,85.3138694,,37599.0,8355.0,2.2,14704.0,14.704,0.0,0.0,0.0,0,0.0,0.0,13.0,1.0,41.71,4814.87,8.0,1500.0,5.0,1.0,172.62,3.0,24.01,1.0,319.12,0,0,0,0.0,1.55,5.57125,3.9,7.5613,10.5348,fallback,True,5,1,172.62,3,2,24.01,1,0,319.12,13,1,41.71,4814.87,8,2026-03-23T08:50:30.648265+00:00
osm_4873927782,Moms Kitchen and Living Imports,cafe,openstreetmap,27.6686264,85.3095591,,37599.0,8355.0,2.2,14704.0,14.704,0.0,0.0,0.0,0,0.0,0.0,15.0,6.0,23.08,4791.99,8.0,1500.0,5.0,0.0,207.96,9.0,94.35,0.0,742.36,0,0,0,0.0,1.75,5.57125,4.5,7.6213,10.5348,fallback,True,5,0,207.96,9,3,94.35,0,0,742.36,15,6,23.08,4791.99,8,2026-03-23T08:50:30.648265+00:00
osm_4893549021,Unknown Cafe,cafe,openstreetmap,27.7285622,85.3463772,,37599.0,8355.0,2.2,14704.0,14.704,0.0,0.0,0.0,0,0.0,0.0,12.0,0.0,245.05,4980.69,8.0,1500.0,12.0,2.0,100.33,8.0,84.42,2.0,92.22,6,0,1095,3.4999,3.2,5.57125,3.6,8.0563,10.5348,fallback,True,12,2,100.33,8,1,84.42,2,1,92.22,12,0,245.05,4980.69,8,2026-03-23T08:50:30.648265+00:00
osm_4903561323,Unknown Cafe,cafe,openstreetmap,27.7125117,85.3185407,1.0,6225.0,1383.0,1.3,4788.0,4.788,0.0,0.0,0.0,0,0.0,0.0,22.0,6.0,0.0,293.57,28.0,264.68,5.0,0.0,351.38,1.0,409.1,2.0,100.99,3,0,0,1.05,4.14,2.5,10.0,3.7928,8.7365,enriched,True,9,0,345.4,3,1,173.91,1,0,351.22,20,4,107.37,3793.98,8,2026-03-23T08:50:30.648265+00:00
osm_4916380621,Unknown Cafe,cafe,openstreetmap,27.7171524,85.3254913,1.0,6225.0,1383.0,1.3,4788.0,4.788,0.0,0.0,0.0,0,0.0,0.0,15.0,7.0,0.0,229.02,9.0,391.52,9.0,1.0,130.28,3.0,175.64,1.0,480.91,10,1,2156,5.4853,1.22,7.7,10.0,4.7368,8.7365,enriched,True,19,2,130.28,12,2,175.64,0,0,1192.07,14,6,41.32,3940.76,8,2026-03-23T08:50:30.648265+00:00
osm_4921602765,Kwality Cafe,cafe,openstreetmap,27.7347207,85.3173512,26.0,37599.0,8355.0,3.2,11749.0,11.749,0.0,0.0,0.0,0,0.0,0.0,4.0,2.0,0.0,137.56,5.0,293.88,10.0,0.0,237.67,2.0,13.0,2.0,270.36,16,2,6800,8.265,2.14,5.9,3.05,6.8192,10.5348,enriched,True,37,5,85.51,14,8,13.0,0,0,555.76,10,4,25.35,5223.88,8,2026-03-23T08:50:30.648265+00:00
osm_4922129021,Unknown Cafe,cafe,openstreetmap,27.6951624,85.3357106,10.0,32349.0,7188.0,2.2,14704.0,14.704,0.0,0.0,0.0,0,0.0,0.0,9.0,3.0,0.0,288.62,15.0,300.08,26.0,7.0,18.46,5.0,161.97,1.0,322.65,29,11,7514,16.8849,2.87,10.0,6.23,9.5074,10.3844,enriched,True,58,20,18.46,12,4,161.97,0,0,778.21,8,2,78.51,3645.65,8,2026-03-23T08:50:30.648265+00:00
osm_4923827856,Phyaphulla Resturant,cafe,openstreetmap,27.7230366,85.3798426,,37599.0,8355.0,2.2,14704.0,14.704,0.0,0.0,0.0,0,0.0,0.0,4.0,2.0,177.15,6572.7,8.0,1500.0,0.0,0.0,857.0,0.0,1132.03,0.0,3162.62,0,0,0,0.0,0.0,5.57125,1.2,7.0963,10.5348,fallback,True,0,0,857.0,0,0,1132.03,0,0,3162.62,4,2,177.15,6572.7,8,2026-03-23T08:50:30.648265+00:00
osm_4971818621,Unknown Cafe,cafe,openstreetmap,27.670972,85.3193643,,37599.0,8355.0,2.2,14704.0,14.704,0.0,0.0,0.0,0,0.0,0.0,23.0,4.0,52.61,4405.34,8.0,1500.0,17.0,3.0,90.7,10.0,343.96,0.0,559.99,0,0,0,0.0,2.5,5.57125,6.9,7.8463,10.5348,fallback,True,17,3,90.7,10,0,343.96,0,0,559.99,23,4,52.61,4405.34,8,2026-03-23T08:50:30.648265+00:00
osm_4985309194,Universal Cafe,cafe,openstreetmap,27.7393436,85.3389259,3.0,33805.0,7512.0,1.5,22536.0,22.536,0.0,0.0,0.0,0,0.0,0.0,11.0,3.0,0.0,287.83,8.0,292.14,11.0,2.0,193.95,3.0,184.01,1.0,181.03,11,2,1535,6.2174,2.85,8.3,7.5,11.6476,10.4284,enriched,True,24,4,141.23,16,8,124.34,1,0,231.06,9,2,6.13,5618.44,8,2026-03-23T08:50:30.648265+00:00
osm_4987042448,Unknown Cafe,cafe,openstreetmap,27.724762,85.3804799,,37599.0,8355.0,2.2,14704.0,14.704,0.0,0.0,0.0,0,0.0,0.0,4.0,0.0,201.85,6700.0,8.0,1500.0,0.0,0.0,855.44,0.0,1082.86,0.0,3163.94,0,0,0,0.0,0.0,5.57125,1.2,7.0963,10.5348,fallback,True,0,0,855.44,0,0,1082.86,0,0,3163.94,4,0,201.85,6700.0,8,2026-03-23T08:50:30.648265+00:00
osm_4989351032,Unknown Cafe,cafe,openstreetmap,27.6800302,85.386043,,37599.0,8355.0,2.2,14704.0,14.704,0.0,0.0,0.0,0,0.0,0.0,36.0,10.0,9.68,6622.08,8.0,1500.0,0.0,0.0,2277.2,0.0,2773.25,0.0,4342.48,0,0,0,0.0,0.0,5.57125,10.0,7.0963,10.5348,fallback,True,0,0,2277.2,0,0,2773.25,0,0,4342.48,36,10,9.68,6622.08,8,2026-03-23T08:50:30.648265+00:00
osm_5006170124,Unknown Cafe,cafe,openstreetmap,27.7438263,85.3405843,3.0,33805.0,7512.0,1.5,22536.0,22.536,0.0,0.0,0.0,0,0.0,0.0,3.0,2.0,0.0,140.9,2.0,170.07,14.0,1.0,46.94,2.0,309.65,0.0,500.0,16,3,3543,8.5846,0.79,7.0,2.41,10.5746,10.4284,enriched,True,33,6,46.94,6,2,76.44,0,0,595.23,2,1,179.16,6055.2,8,2026-03-23T08:50:30.648265+00:00
osm_5009206299,Ramsterdam Cafe,cafe,openstreetmap,27.7268544,85.3645336,6.0,59247.0,13166.0,1.8,32915.0,32.915,0.0,0.0,0.0,0,0.0,0.0,17.0,2.0,0.0,333.33,6.0,251.15,13.0,6.0,18.2,0.0,500.0,2.0,190.53,12,5,3687,8.0926,2.9,6.5,10.0,14.6652,10.9895,enriched,True,25,11,18.2,0,0,529.69,0,0,1603.99,17,1,122.61,5730.71,8,2026-03-23T08:50:30.648265+00:00
osm_501657270,P.Kathmandu Cafe,cafe,openstreetmap,27.715951,85.3036895,16.0,85849.0,19077.0,2.4,35770.0,35.77,0.0,0.0,0.0,0,0.0,0.0,7.0,1.0,102.96,4459.89,8.0,1500.0,37.0,8.0,64.82,10.0,91.77,3.0,234.72,19,4,7510,10.2348,3.55,5.57125,2.1,15.5344,11.3604,fallback,True,37,8,64.82,10,3,91.77,3,0,234.72,7,1,102.96,4459.89,8,2026-03-23T08:50:30.648265+00:00
osm_501762038,GCafe/GMart,cafe,openstreetmap,27.7202708,85.3625822,6.0,59247.0,13166.0,1.8,32915.0,32.915,0.0,0.0,0.0,0,0.0,0.0,32.0,11.0,15.53,5275.1,8.0,1500.0,14.0,6.0,60.8,3.0,41.87,0.0,1562.09,9,3,2257,6.0444,1.95,5.57125,9.6,14.0552,10.9895,fallback,True,14,6,60.8,3,2,41.87,0,0,1562.09,32,11,15.53,5275.1,8,2026-03-23T08:50:30.648265+00:00
osm_501925698,Transit Cafe,cafe,openstreetmap,27.7332513,85.3160903,26.0,37599.0,8355.0,3.2,11749.0,11.749,0.0,0.0,0.0,0,0.0,0.0,8.0,2.0,128.14,5132.52,8.0,1500.0,31.0,5.0,104.59,14.0,167.54,1.0,478.59,16,5,7075,9.6229,2.85,5.57125,2.4,6.9171,10.5348,fallback,True,31,5,104.59,14,2,167.54,1,0,478.59,8,2,128.14,5132.52,8,2026-03-23T08:50:30.648265+00:00
osm_5061881322,Unknown Cafe,cafe,openstreetmap,27.7061168,85.3227821,28.0,10772.0,2393.0,3.6,2992.0,2.992,0.0,0.0,0.0,0,0.0,0.0,24.0,10.0,0.0,247.8,7.0,376.49,25.0,5.0,69.21,10.0,48.97,1.0,95.76,26,3,27568,12.4949,2.12,10.0,10.0,5.1832,9.2848,enriched,True,59,10,69.21,36,8,39.09,0,0,584.48,23,9,26.98,3594.32,8,2026-03-23T08:50:30.648265+00:00
osm_5075026794,Himalayan Java Coffee,cafe,openstreetmap,27.7219078,85.3616193,6.0,59247.0,13166.0,1.8,32915.0,32.915,0.0,0.0,0.0,0,0.0,0.0,38.0,17.0,0.0,223.05,6.0,387.96,7.0,0.0,237.41,4.0,164.07,2.0,196.49,10,0,1132,4.9065,1.71,5.8,10.0,14.0632,10.9895,enriched,True,17,0,229.82,4,2,164.07,0,0,1512.04,35,15,26.3,5292.84,8,2026-03-23T08:50:30.648265+00:00
osm_5121130135,Unknown Cafe,cafe,openstreetmap,27.7174416,85.3261294,2.0,11542.0,2564.0,1.4,8244.0,8.244,0.0,0.0,0.0,0,0.0,0.0,17.0,8.0,0.0,251.61,9.0,375.17,10.0,1.0,78.71,3.0,218.26,1.0,421.43,11,1,2516,5.8662,1.56,8.0,10.0,6.1534,9.3538,enriched,True,21,2,78.71,15,1,198.74,0,0,1262.48,16,7,70.57,3954.8,8,2026-03-23T08:50:30.648265+00:00
osm_5130457424,Unknown Cafe,cafe,openstreetmap,27.7095485,85.3103734,17.0,22067.0,4903.0,2.55,8653.0,8.653,0.0,0.0,0.0,0,0.0,0.0,56.0,7.0,0.0,351.58,9.0,341.58,34.0,9.0,88.39,3.0,259.62,1.0,428.09,28,7,8830,14.7672,1.9,10.0,10.0,7.0986,10.0019,enriched,True,63,16,88.39,24,3,112.48,0,0,520.81,54,6,33.81,3913.78,8,2026-03-23T08:50:30.648265+00:00
osm_5158172421,Unknown Cafe,cafe,openstreetmap,27.7286503,85.3258848,3.0,33805.0,7512.0,1.5,22536.0,22.536,0.0,0.0,0.0,0,0.0,0.0,23.0,7.0,0.0,290.28,1.0,95.51,12.0,2.0,96.89,3.0,295.98,1.0,95.51,11,3,5707,6.9299,1.56,10.0,10.0,11.8556,10.4284,enriched,True,25,5,92.12,14,2,28.47,0,0,1168.09,20,5,17.13,4641.19,8,2026-03-23T08:50:30.648265+00:00
osm_5171143921,Palpasa Coffee,cafe,openstreetmap,27.7119914,85.3096679,16.0,85849.0,19077.0,2.4,35770.0,35.77,0.0,0.0,0.0,0,0.0,0.0,94.0,19.0,0.0,295.02,3.0,386.42,31.0,5.0,53.23,2.0,21.19,1.0,430.26,28,5,9500,13.8818,0.59,10.0,10.0,16.1965,11.3604,enriched,True,61,10,53.23,20,8,21.19,0,0,538.02,90,18,79.84,4006.69,8,2026-03-23T08:50:30.648265+00:00
osm_5174102521,Unknown Cafe,cafe,openstreetmap,27.6900618,85.3676639,32.0,83390.0,18531.0,4.4,18952.0,18.952,0.0,0.0,0.0,0,0.0,0.0,4.0,2.0,0.0,178.06,3.0,137.61,8.0,0.0,216.19,0.0,500.0,0.0,500.0,8,0,2891,4.3939,1.3,2.4,3.05,7.8632,11.3313,enriched,True,16,0,214.75,0,0,768.07,0,0,2981.61,6,1,32.05,5150.57,8,2026-03-23T08:50:30.648265+00:00
osm_5175879624,Cafe Pashupati,cafe,openstreetmap,27.7100558,85.3494056,8.0,9738.0,2164.0,2.0,4869.0,4.869,0.0,0.0,0.0,0,0.0,0.0,6.0,2.0,0.0,319.34,41.0,426.33,4.0,0.0,398.58,2.0,410.58,2.0,436.09,4,0,755,2.7256,1.06,2.6,4.32,2.9321,9.1839,enriched,True,8,0,394.12,3,0,410.58,0,0,905.49,5,1,128.24,4248.41,8,2026-03-23T08:50:30.648265+00:00
osm_5217809629,क्रसरोड कफी हाउस,cafe,openstreetmap,27.6578097,85.3259508,,37599.0,8355.0,2.2,14704.0,14.704,0.0,0.0,0.0,0,0.0,0.0,4.0,1.0,39.18,5411.67,8.0,1500.0,4.0,2.0,140.08,6.0,32.24,1.0,96.0,0,0,0,0.0,1.85,5.57125,1.2,7.6513,10.5348,fallback,True,4,2,140.08,6,3,32.24,1,1,96.0,4,1,39.18,5411.67,8,2026-03-23T08:50:30.648265+00:00
osm_5221096821,Unknown Cafe,cafe,openstreetmap,27.6875981,85.340054,31.0,54760.0,12168.0,4.2,13038.0,13.038,0.0,0.0,0.0,0,0.0,0.0,10.0,2.0,0.0,358.5,42.0,346.55,13.0,2.0,83.38,3.0,150.4,1.0,499.77,20,1,13861,9.3574,1.84,8.9,6.87,8.2303,10.9107,enriched,True,36,3,83.38,19,2,150.4,0,0,1501.93,9,1,78.65,3859.12,8,2026-03-23T08:50:30.648265+00:00
osm_5235946722,Unknown Cafe,cafe,openstreetmap,27.7098282,85.3273068,1.0,6225.0,1383.0,1.3,4788.0,4.788,0.0,0.0,0.0,0,0.0,0.0,13.0,3.0,0.0,298.54,15.0,275.0,11.0,1.0,139.7,2.0,102.22,2.0,123.86,16,2,7929,8.2957,3.94,8.2,8.78,5.7278,8.7365,enriched,True,38,4,137.18,15,2,100.36,0,0,1109.11,12,2,163.25,3676.73,8,2026-03-23T08:50:30.648265+00:00
osm_5265547821,Unknown Cafe,cafe,openstreetmap,27.6984953,85.2992487,13.0,38439.0,8542.0,1.95,19712.0,19.712,0.0,0.0,0.0,0,0.0,0.0,2.0,1.0,0.0,230.78,1.0,36.58,11.0,1.0,57.12,4.0,182.19,1.0,36.58,13,0,4760,6.2436,1.79,10.0,1.77,10.9362,10.5569,enriched,True,28,2,57.12,5,2,2.86,0,0,1175.72,1,0,461.56,4329.02,8,2026-03-23T08:50:30.648265+00:00
osm_5276596723,Unknown Cafe,cafe,openstreetmap,27.7384416,85.3351587,3.0,33805.0,7512.0,1.5,22536.0,22.536,0.0,0.0,0.0,0,0.0,0.0,11.0,7.0,0.0,193.07,11.0,297.97,9.0,2.0,185.06,7.0,183.55,2.0,265.3,6,0,640,3.3926,3.08,9.6,7.5,12.1716,10.4284,enriched,True,17,2,185.06,22,2,20.96,1,1,174.13,10,5,11.96,5477.7,8,2026-03-23T08:50:30.648265+00:00
osm_5278771622,Unknown Cafe,cafe,openstreetmap,27.6867309,85.3971358,,37599.0,8355.0,2.2,14704.0,14.704,0.0,0.0,0.0,0,0.0,0.0,5.0,0.0,205.92,7406.74,8.0,1500.0,0.0,0.0,2968.23,0.0,3676.91,0.0,5577.54,0,0,0,0.0,0.0,5.57125,1.5,7.0963,10.5348,fallback,True,0,0,2968.23,0,0,3676.91,0,0,5577.54,5,0,205.92,7406.74,8,2026-03-23T08:50:30.648265+00:00
osm_5289087423,Unknown Cafe,cafe,openstreetmap,27.6839981,85.2397302,,37599.0,8355.0,2.2,14704.0,14.704,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,972.39,9222.73,8.0,1500.0,0.0,0.0,2059.27,0.0,1062.59,0.0,2542.23,0,0,0,0.0,0.0,5.57125,0.0,7.0963,10.5348,fallback,True,0,0,2059.27,0,0,1062.59,0,0,2542.23,0,0,972.39,9222.73,8,2026-03-23T08:50:30.648265+00:00
osm_5290826527,Unknown Cafe,cafe,openstreetmap,27.7383815,85.3352595,3.0,33805.0,7512.0,1.5,22536.0,22.536,0.0,0.0,0.0,0,0.0,0.0,12.0,7.0,0.0,214.56,10.0,278.82,9.0,2.0,177.68,7.0,186.14,2.0,262.22,6,0,640,3.3926,3.29,9.6,8.14,12.2346,10.4284,enriched,True,17,2,177.68,22,2,28.53,1,1,170.53,11,5,11.96,5473.81,8,2026-03-23T08:50:30.648265+00:00
osm_5304916525,Unknown Cafe,cafe,openstreetmap,27.7463261,85.316654,,37599.0,8355.0,2.2,14704.0,14.704,0.0,0.0,0.0,0,0.0,0.0,3.0,2.0,111.39,6282.23,8.0,1500.0,7.0,2.0,126.67,9.0,56.38,0.0,1065.17,0,0,0,0.0,2.05,5.57125,0.9,7.7113,10.5348,fallback,True,7,2,126.67,9,7,56.38,0,0,1065.17,3,2,111.39,6282.23,8,2026-03-23T08:50:30.648265+00:00
osm_5331658619,Cafe Chheli,cafe,openstreetmap,27.6763813,85.3120522,,37599.0,8355.0,2.2,14704.0,14.704,0.0,0.0,0.0,0,0.0,0.0,35.0,7.0,67.67,4246.48,8.0,1500.0,5.0,0.0,226.56,12.0,237.31,0.0,908.84,0,0,0,0.0,1.75,5.57125,10.0,7.6213,10.5348,fallback,True,5,0,226.56,12,0,237.31,0,0,908.84,35,7,67.67,4246.48,8,2026-03-23T08:50:30.648265+00:00
osm_5331658970,Nepabeanz,cafe,openstreetmap,27.6870772,85.3115872,,37599.0,8355.0,2.2,14704.0,14.704,0.0,0.0,0.0,0,0.0,0.0,19.0,1.0,179.95,3887.87,8.0,1500.0,2.0,1.0,121.25,6.0,424.95,0.0,1215.96,0,0,0,0.0,1.2,5.57125,5.7,7.4563,10.5348,fallback,True,2,1,121.25,6,0,424.95,0,0,1215.96,19,1,179.95,3887.87,8,2026-03-23T08:50:30.648265+00:00
